en,es
"Among the nominees with ties to Southern California is Estonian composer Arvo Pärt for his Symphony No. 4, ""Los Angeles,"" a piece that was commissioned by the Los Angeles Philharmonic and debuted at Walt Disney Concert Hall in 2009.","Entre los nominados con vínculos con el sur de California se encuentran el compositor estonio Arvo Pärt por su sinfonía nº 4, ""Los Angeles"", una pieza encargada por la Filarmónica de Los Ángeles y estrenada en el Walt Disney Concert Hall en 2009."
L.A.-based composer Avner Dorman's Mandolin Concerto is also up for an award.,El compositor basado en Los Ángeles Avner Dorman también está nominado por su Mandolin Concerto.
"Classical nominations are spread over 13 categories covering orchestral, operatic, choral and solo recordings.","Las nominaciones de música clásica se distribuyen en trece categorías que abarcan álbumes de orquesta, ópera, coral y solo."
"A category for classical producer of the year features five nominees - Blanton Alspaugh, David Frost, Tim Handley, Marina and Victor Ledin and James Mallinson.","La categoría de productor clásico del año incluye a cinco nominados: Blanton Alspaugh, David Frost, Tim Handley, Marina y Victor Ledin, y James Mallinson."
"The nominations for classical album are Bruckner's Symphonies No. 3 and 4 from the Royal Concertgebouw Orchestra; Daugherty's ""Deus Ex Machina"" and ""Metropolis Symphony"" from the Nashville Symphony Orchestra; Steven Mackey's ""Dreamhouse"" from the Boston Modern Orchestra Project and Synergy Vocals; ""Sacrificium - the Art of the Castrati"" featuring various artists; and Verdi's ""Requiem"" from the Chicago Symphony Orchestra and Chorus.","Los nominados para el álbum de música clásica son Bruckner por las Sinfonías nº 3 y nº 4 de la Orquesta Royal Concertgebouw; Daugherty por ""Deus Ex Machina"" y ""Metropolis Symphony"" de la Orquesta Sinfónica de Nashville; Steven Mackey por ""Dreamhouse"" del Boston Modern Orchestra Project and Synergy Vocals; ""Sacrificium - the Art of the Castrati"" de varios artistas; y el ""Requiem"" de Verdi de la Chicago Symphony Orchestra and Chorus."
"In the opera category, the nominees are Berg's ""Lulu"" from the Orchestra of the Royal Opera House; Adolf Hasse's ""Marc Antonio e Cleopatra"" from Ars Lyrica Houston; Kaija Saariaho's ""L'Amour de Loin"" from Deutsches Symphonie-Orchester Berlin; Rodion Shchedrin's ""The Enchanted Wanderer"" from the Orchestra and Chorus of the Mariinsky Theatre; and Arthur Sullivan's ""Ivanhoe"" from the BBC National Orchestra of Wales.","En la categoría de ópera, los nominados son Berg por ""Lulu"" de la orquesta de la Royal Opera House; Adolf Hasse por ""Marc Antonio e Cleopatra"" de Ars Lyrica Houston; Kaija Saariaho por ""L'Amour de Loin"" de la Deutsches Symphonie-Orchester Berlin; Rodion Shchedrin por ""The Enchanted Wanderer"" de la orquesta y coro del Mariinsky Theatre; y Arthur Sullivan por ""Ivanhoe"" de la BBC National Orchestra of Wales."
"Composers who are up for Grammys for contemporary composition include Pärt for Symphony No. 4, Daugherty for ""Deus Ex Machina,"" Hans Werner Henze for ""Appassionatamente Plus,"" Magnus Lindberg for ""Graffiti"" and Shchedrin for ""The Enchanted Wanderer.""","Los compositores nominados a un Grammy por composiciones contemporáneas incluyen a Pärt por la Sinfonía nº 4, Daugherty por ""Deus Ex Machina"", Hans Werner Henze por ""Appassionatamente Plus"", Magnus Lindberg por ""Graffiti"" y Shchedrin por ""The Enchanted Wanderer""."
"Pärt's Symphony No. 4 had its premiere at Disney Hall in January 2009 in a performance that was recorded by the L.A. Philharmonic, conducted by Esa-Pekka Salonen.","La Sinfonía nº 4 de Pärt se estrenó en el Disney Hall en enero de 2009 en una sesión grabada por la Filarmónica de Los Ángeles, dirigida por Esa-Pekka Salonen."
"The approximately 30-minute piece is dubbed ""Los Angeles"" and is dedicated to former oil tycoon Mikhail Khodorkovsky, who is imprisoned in Russia.","La pieza, de aproximadamente 30 minutos, se apoda ""Los Angeles"" y está dedicada al antiguo magnate del petróleo Mikhail Khodorkovsky, encarcelado en Rusia."
"Dorman's ""Mandolin Concerto"" was nominated for instrumental soloist performance with orchestra.","El ""Mandolin Concerto"" de Dorman está nominado por la actuación solista instrumental con orquesta."
"The L.A. composer said that he wrote the 15-minute piece specifically for mandolin performer Avi Avital, who performed the concerto with the New York-based Metropolis Ensemble.","El compositor de Los Ángeles escribió la pieza de 15 minutos específicamente para que la tocase en mandolina Avi Avital, que interpretó el concierto con el Metropolis Ensemble, basado en Nueva York."
"""I wrote it using Middle Eastern sounds and a lot of North African scales and rhythms,"" said Dorman in a phone interview.","""La compuso con sonidos de Oriente Próximo y numerosas escalas y ritmos del norte de África"", declaró Dorman en una entrevista telefónica."
"Conductor Pierre Boulez, 85, received a nomination in the category of orchestral performance, for leading the Chicago Symphony in a recording of works by Stravinsky.","El director Pierre Boulez, de 85 años, fue nominado en la categoría de función de orquesta, por dirigir la Orquesta Sinfónica de Chicago durante una grabación de obras de Stravinsky."
Instrumental soloists who received nominations include pianists Nelson Freire and Marc-André Hamelin; organist Paul Jacobs; violinist Julia Fischer; and harpist Sarah Schuster Ericsson.,Entre los solistas instrumentales nominados figuran los pianistas Nelson Freire y Marc-André Hamelin; el organista Paul Jacobs; la violinista Julia Fischer; y la arpista Sarah Schuster Ericsson.
"Vocal-soloist nominees were all female this year and included Anne Sofie Von Otter, Cecilia Bartoli, Lucia Duchonová, Vivica Genaux and Measha Brueggergosman.","Los nominados como solistas vocales son todos mujeres este año: Anne Sofie Von Otter, Cecilia Bartoli, Lucia Duchonová, Vivica Genaux y Measha Brueggergosman."
"In the classical crossover category, soprano Jessye Norman received a nomination for her recording ""Roots - My Life, My Song.""","En la categoría de mezcla de clásico, la soprano Jessye Norman fue nominada por su grabación de ""Roots - My Life, My Song."""
Proposed Temecula mosque wins planning commission approval,La mezquita propuesta en Temecula obtiene la aprobación de la comisión de ordenamiento
A proposed mosque in Temecula has won the unanimous support of the local planning commission following more than five hours of often heated public testimony.,"El proyecto de mezquita para Temecula ha obtenido el apoyo unánime de la comisión de ordenamiento local tras más de cinco horas de testimonios públicos, a menudo acalorados."
Critics assailed the project as promoting both terrorism and traffic tie-ups.,Los críticos atacaron el proyecto diciendo que fomenta el terrorismo y los atascos.
